title,summary,link,published
รพ.บำเหน็จณรงค์ จ.ชัยภูมิ ถูกน้ำท่วมสูง เร่งลำเลียงผู้ป่วยไปรักษาที่โรงพยาบาลแม่ข่าย พบคลังเวชภัณฑ์ คลังวัสดุการแพทย์ เครื่องปั่นไฟฟ้าสำรองเสียหาย รถพยาบาล 7 คัน และรถยนต์ราชการ 4 คัน เสียหายทั้งหมด,รพ.บำเหน็จณรงค์ จ.ชัยภูมิ ถูกน้ำท่วมสูง เร่งลำเลียงผู้ป่วยไปรักษาที่โรงพยาบาลแม่ข่าย พบคลังเวชภัณฑ์ คลังวัสดุการแพทย์ เครื่องปั่นไฟฟ้าสำรองเสียหาย รถพยาบาล 7 คัน และรถยนต์ราชการ 4 คัน เสียหายทั้งหมด,http://news.thaipbs.or.th/breakingnews,26_09_2021
เกิดอุบัติเหตุรถไฟของบริษัทแอมแทรก ตกรางในรัฐมอนแทนาของสหรัฐอเมริกา ส่งผลให้มีผู้เสียชีวิตอย่างน้อย 3 คนและได้รับบาดเจ็บอีกจำนวนมาก,เกิดอุบัติเหตุรถไฟของบริษัทแอมแทรก ตกรางในรัฐมอนแทนาของสหรัฐอเมริกา ส่งผลให้มีผู้เสียชีวิตอย่างน้อย 3 คนและได้รับบาดเจ็บอีกจำนวนมาก,http://news.thaipbs.or.th/breakingnews,26_09_2021
บขส.หยุดวิ่งให้บริการเส้นทางกรุงเทพฯ – หล่มสัก จำนวน 4 เที่ยวชั่วคราว เพราะน้ำท่วม ผู้โดยสารที่จองตั๋วล่วงหน้าไว้แล้ว สามารถเลื่อนการเดินทาง หรือคืนตั๋วโดยสารได้,บขส.หยุดวิ่งให้บริการเส้นทางกรุงเทพฯ – หล่มสัก จำนวน 4 เที่ยวชั่วคราว เพราะน้ำท่วม ผู้โดยสารที่จองตั๋วล่วงหน้าไว้แล้ว สามารถเลื่อนการเดินทาง หรือคืนตั๋วโดยสารได้,http://news.thaipbs.or.th/breakingnews,26_09_2021
