title,summary,link,published
Google เตรียมเพิ่มฟีเจอร์ให้ผู้ใช้สามารถ Save Tab Groups บน Chrome ในเร็ว ๆ นี้,หมดปัญหา Tab Groups หายหลังจากปิดเครื่อง เพราะทาง Google กำลังทดสอบใช้งานฟีเจอร์ Save Tab Groups บน Chrome Canary อยู่ คาดว่าน่าจะพร้อมใช้งานในเร็ว ๆ นี้,https://news.thaiware.com/20256.html,25_08_2021
