title,summary,link,published
เลขาฯ สมช.แจง คลาย 4 ประเภทก่อสร้าง ให้ ตร.เอาผิด ฝ่าฝืนเปิดสถานบันเทิง,เลขาฯ สมช.แจง คลาย 4 กิจกรรมก่อสร้าง ไม่ใช่สั่งย้อนหลัง ให้ ตร. เอาผิดฝืนเปิดสถานบันเทิง ย้ำ ระบบรักษาตัวที่บ้านต้องรอบคอบ เผย ผู้ว่าฯ กทม. เร่งทำระบบ-เตรียมจุดพักคอย 20 จุดใน 50 เขต,https://www.thairath.co.th/news/politic/2132640,05_07_2021
&quot;อาร์แบค&quot; ดึง 6 นักตบดาวรุ่งทีมชาติ เข้าสู่รั้วน้ำเงินทอง,"มหาวิทยาลัยรัตนบัณฑิต เปิดตัว 6 นักวอลเลย์บอลหญิงเยาวชนทีมชาติไทย นำโดย ""แบมแบม"" จิดาภา นาหัวหนอง , ศศิประภา มณีวงษ์ เข้าสู่ทีม",https://www.thairath.co.th/sport/worldsport/volleyball/2132632,05_07_2021
เปิดคลิปนาทีระเบิด &quot;โรงงานกิ่งแก้วไฟไหม้&quot; เสียงดังสนั่น กระจกแตก-บ้านพัง,"เปิดคลิปนาทีระเบิด ""โรงงานกิ่งแก้วไฟไหม้"" แสงไฟสว่างวาบ เสียงระเบิดดังสนั่น บ้านเรือนรอบบริเวณเสียหาย กระจกแตก-บ้านพังในพริบตา",https://www.thairath.co.th/news/local/2132591,05_07_2021
ระเบิดกิ่งแก้ว อพยพชาวบ้าน รัศมี 5 กม. หวั่นบึมซ้ำ หลังไฟลามถังเคมีเพิ่ม,เจ้าหน้าที่สั่งอพยพชาวบ้าน ในพื้นที่รัศมี 5 กม. จากโรงงานพลาสติกไฟไหม้กลางดึก หวั่นระเบิดซ้ำ หลังไฟลามไหม้ถังเคมีที่อยู่ภายในโรงงานอีก 3 ถัง,https://www.thairath.co.th/news/local/central/2132617,05_07_2021
จี้รัฐ ฉีดวัคซีน mRNA ให้บุคลากรการแพทย์ อัด &quot;บิ๊กตู่&quot; หยุดถ่วงประเทศ,"พรรคเพื่อไทย จี้รัฐ ฉีดวัคซีน mRNA ให้บุคลากรทางการแพทย์ทันที เพื่อเพิ่มประสิทธิภาพป้องกันเชื้อโควิด-19 ได้ที อัด ""บิ๊กตู่""หยุดเป็นตัวถ่วงประเทศ",https://www.thairath.co.th/news/politic/2132611,05_07_2021
พี่น้องไทยสร้างประวัติศาสตร์สำเร็จ วิ่งครบ 1 ล้าน กม. ส่งแรงเชียร์ทัพโอลิมปิก,"ไทยร่วมกันจารึกหน้าประวัติศาสตร์ รวมพลังวิ่งพิชิต 1 ล้าน กม. ในภารกิจ ""FLAG OF NATION VIRTUAL RUN"" กิจกรรมส่งพลังเชียร์ครั้งยิ่งใหญ่ให้นักกีฬาไทยในโอลิมปิก 2020 ได้สำเร็จ",https://www.thairath.co.th/sport/worldsport/others/2132607,05_07_2021
ฟอร์มดีจนไนกี้หนักใจ เสื้อทีมชาติอังกฤษขาดตลาด ก่อนเกมตัดเชือกยูโร,แฟนบอลสิงโตคำรามกำลังเดือดร้อนหนัก หลังเสื้อชุดทีมเหย้าสีขาวสุดคลาสสิก กำลังขาดตลาดอยู่ในขณะนี้ ขณะที่หลายคนกำลังดิ้นรนเพื่อหามาใส่ให้ได้ ก่อนถึงเกมรอบตัดเชือกยูโร 2020,https://www.thairath.co.th/sport/eurofootball/2132572,05_07_2021
ตุ๊กกี้ แจ้งผลตรวจโควิดขอกักตัวต่อ 14 มั่นใจดูแลตัวเองอย่างดีต้องรอด,ตุ๊กกี้ แจ้งผลตรวจโควิด พร้อมกักตัวต่อ 14 วัน เสียเวลาทำอะไรไปตั้งเยอะ มั่นใจดูแลตัวเองอย่างดีต้องรอด,https://www.thairath.co.th/entertain/news/2132596,05_07_2021
หน่วยงานรัฐบาลจีนสั่งแบนแอป Didi เนื่องจากพบความเสี่ยงด้านไซเบอร์,Didi แอปพลิเคชันด้านเครือข่ายคมนาคม ที่เพิ่งเข้า IPO ในสหรัฐอเมริกาเมื่อไม่กี่วันก่อน ถูกหน่วยงานกำกับดูแลโดยรัฐบาลจีนสั่งแบน เนื่องจากพบความเสี่ยงด้านไซเบอร์ในแอปพลิเคชัน,https://www.thairath.co.th/news/tech/technology/2132580,05_07_2021
อนุทิน เผย บุคลากรการแพทย์ ได้ฉีดไฟเซอร์เข็มสามหรือไม่ ขึ้นอยู่กับสถานการณ์,"""อนุทิน"" เผย บุคลากรการแพทย์ จะได้ฉีดไฟเซอร์เข็มสามหรือไม่ ทุกอย่างเป็นไปตามความเหมาะสม ของสถานการณ์ช่วงนั้นๆ",https://www.thairath.co.th/news/local/2132567,05_07_2021
ก้อง ห้วยไร่ ส่งกำลังใจ ตูน บอดี้สแลม แต่ไม่วายถูกชาวเน็ตตามแซะ,ก้อง ห้วยไร่ ส่งกำลังใจ ตูน บอดี้สแลม แต่ไม่วายถูกชาวเน็ตตามแซะ,https://www.thairath.co.th/entertain/news/2132307,05_07_2021
น้ำตาจะไหล &quot;ชไมเคิล&quot; สุดภูมิใจ หนุนเดนมาร์กสร้างตำนานยูโรอีกครั้ง,นายทวารระดับตำนานของทีมโคนมสุดปลื้ม ผลงานของทีมรุ่นลูกไปได้สวยในศึกยูโร 2020 พร้อมแอบลุ้นให้สร้างตำนานอีกครั้ง,https://www.thairath.co.th/sport/eurofootball/2132510,05_07_2021
อนุทินยอมรับ เอกสารหลุดปมไฟเซอร์เข็ม 3 ของจริง แต่ยังไม่มีผลหากไม่นำไปปฏิบัติ,"""อนุทิน"" แจงยิบ เอกสารหลุด ฉีดวัคซีนไฟเซอร์ เข็ม 3 ให้บุคลากรการแพทย์ เป็นเอกสารจริง จากที่ประชุม คกก.วิชาการ  แต่เป็นเพียงความเห็น ชี้ หากยังไม่มาอยู่ในขั้นตอนปฏิบัติ ก็ไม่มีผลอะไร",https://www.thairath.co.th/news/politic/2132562,05_07_2021
ด่วน โรงงานกิ่งแก้วไฟไหม้ ประกาศอพยพคนพ้นรัศมี 5 กม. หวั่นระเบิดซ้ำ,คืบหน้าเหตุระเบิดภายในโรงงานผลิตเม็ดโฟมพลาสติก ย่านกิ่งแก้ว ล่าสุดประกาศสถานการณ์ฉุกเฉิน อพยพประชาชนออกห่างจากจุดเกิดเหตุในรัศมี 5 กม. หวั่นเกิดระเบิดซ้ำ⁣⁣,https://www.thairath.co.th/news/local/2132560,05_07_2021
โซเชียลติดแฮชแท็ก #ฉีดPfizerให้บุคลากรการแพทย์ หนุนฉีดเป็นเข็ม 3,โซเชียลติดแฮซแท็ก #ฉีดPfizerให้บุคลากรการแพทย์ สนับสนุนฉีดเป็นเข็ม 3 ประสิทธิภาพสูงให้กับบุคลากรทางการแพทย์ด่านหน้า,https://www.thairath.co.th/news/society/2132551,05_07_2021
การเคลื่อนไหวของรูปทรงคล้ายฝ่ามือและนิ้วมือชนเมฆก๊าซ,ภาพในสี่เหลี่ยมนั้นแสดงถึงการเคลื่อนไหวของคลื่นกระแทกของการระเบิดที่ตรงบริเวณของปลายนิ้ว ตรงนี้น่าจะมีการเคลื่อนไหวเกือบ 14.5 ล้านกิโลเมตรต่อชั่วโมง ซึ่งเป็นกลุ่มของธาตุแมกนีเซียมและธาตุ,https://www.thairath.co.th/lifestyle/life/2132236,05_07_2021
รีวิวซีรีส์ WandaVision – ดราม่าชีวิตวันด้าวิสชั่นหลัง Endgame,"สิ้นสุดการรอคอยเสียที เมื่อ Disney+ Hotstar ได้เปิดตัวในไทยอย่างเป็นทางการ เริ่มต้นช่วงเวลาที่แฟนๆ จะได้ตามเก็บซีรีส์เรื่องใหม่ของ Marvel ไม่ว่าจะเป็น WandaVision,",https://www.thairath.co.th/entertain/movie/2132407,05_07_2021
หล่อติงลี่ ตี๋หน้าดุ โผล่แล้ว NEW MG5 รอราคากันอีกนิด!,"มาแล้ว NEW MG5 หน้าใหม่ ดุหล่อปราดเปรียว จัด i-SMART เวอร์ชันใหม่ สั่งงานผ่านโทรศัพท์ รอราคาวันที่ 20 นี้ ถ้าไม่เกิน 750,000 ถือว่า พอล่าย!!",https://www.thairath.co.th/news/auto/news/2130636,05_07_2021
ไม่ไหวให้ &quot;ยกธงขาว&quot; โควิดทำ ศก.มาเลเซียทรุด ผุดแคมเปญประชาชนช่วยเหลือกันเอง,"โควิด-19 ยังระบาดหนักต่อเนื่องอีกปี กระทบภาคธุรกิจมาเลเซียพากันล้มระเนระนาด ประชาชนตกงานอดตายเป็นแถว ล่าสุดมีแคมเปญไม่ไหวให้ ""ยกธงขาวหน้าบ้าน"" ส่งสัญญาณขอข้าวขอน้ำประทังชีวิตเร่งด่วน",https://www.thairath.co.th/news/foreign/2131325,05_07_2021
รัฐบาล พอใจ FitchRating จัดอันดับ ประเทศไทย BBB+ มีเสถียรภาพ,รัฐบาล พอใจ สถาบันจัดอันดับความน่าเชื่อถือ Fitch ให้ Rating ไทยที่ BBB+ อยู่ในระดับมีเสถียรภาพ สะท้อนภาพความเชื่อมั่นนักลงทุนทั่วโลก และเสถียรภาพทางเศรษฐกิจไทย ยัน เดินหน้าตามนโยบายนายกฯ,https://www.thairath.co.th/news/politic/2132547,05_07_2021
ส.ยิมนาสติก จับนักกีฬาซ้อมบัลเลต์ หวังต่อยอดสู่ความสำเร็จ,สมาคมกีฬายิมนาสติกแห่งประเทศไทย จับนักกีฬาทีมชาติซ้อมบัลเลต์ 3 เดือนเต็ม เพื่อเป็นการต่อยอดสู่ท่าที่ยากกว่า ตอกย้ำหวังผลเลิศในการสู้ศึก 3 รายการใหญ่,https://www.thairath.co.th/sport/worldsport/others/2132606,05_07_2021
&quot;วราวุธ&quot; มอง ขัดแย้งพรรคร่วมฯ ธรรมดา-หักเงินเดือน ส.ส.-รมต.ยินดีให้หัก,"วราวุธ ศิลปอาชา ประธานยุทธศาสตร์พรรคชาติไทยพัฒนา มอง ขัดแย้ง พรรคร่วมฯ ""พลังประชารัฐ-ภูมิใจไทย"" เรื่องธรรมดา เกิดได้ทุกรัฐบาล ส่วนข้อเรียกร้อง หักเงินเดือน ส.ส.-รมต. ยินดี",https://www.thairath.co.th/news/politic/2132657,05_07_2021
ปูติน ลงนามให้บริษัทโซเชียลมีเดียจากต่างประเทศ ต้องเปิดสำนักงานใหญ่ในรัสเซีย,วลาดิเมียร์ ปูติน ลงนามในกฎหมายฉบับใหม่ ให้บริษัทโซเชียลมีเดียจากต่างประเทศ ต้องมีสำนักงานใหญ่ หรือสาขาในรัสเซีย,https://www.thairath.co.th/news/tech/2132675,05_07_2021
คนเชียงใหม่แห่จองวัคซีนทางเลือก ผิดหวัง คิวเต็มตั้งแต่ก่อนเวลาเปิด,ชาวเชียงใหม่แห่จองวัคซีนทางเลือกที่ รพ.เอกชนเปิดจองแต่เช้าจนรถติด แต่ต้องผิดหวังคิวเต็มก่อนถึงเวลา ด้าน รพ.ระบุ คนมารอแน่นตั้งแต่ตี 4 ครึ่ง จึงต้องเร่งแจกคิวก่อน เพื่อลดความสุ่มเสี่ยง,https://www.thairath.co.th/news/local/north/2132627,05_07_2021
