title,summary,link,published
"เพื่อไทยอ้อน""ทักษิณ""ขอ""พจมาน""มาเป็นหัวหน้าพรรคสู้เลือกตั้ง","รองหัวหน้าพรรคเพื่อไทยขอ""ทักษิณ""ให้""พจมาน ดามาพงศ์""กลางวงงานเลี้ยงเจ้่าตัวโบ้ยปัดคุณหญิงไม่ชอบการเมืองปราศรัยไม่ถนัด ย้ำมีแนวทางให้เพื่อไทยชนะแบบแลนด์สไลด์ไม่ให้มันกล้าเป็นรัฐบาล",https://www.posttoday.com/politic/news/665753,"Sun, 17 Oct 2021 22:17:00 +0700"
กทม.ตรวจสถานประกอบการทั่วกรุงยังพบฝ่าฝืนมาตรการคุมเข้มโควิด,ปลัดกทม.เผยตรวจสถาน 64 แห่งทั่วกรุงเทพฯพบมีเพียง 1 แห่งยังฝ่าฝืนไม่ปฏิบัติตามมาตรการคุมเข้มโควิด ย้ำใครพบแห่งมั่วสุมเล่นการพนันแจ้งสายด่วนสำนักงานเขตได้ 24 ชม.,https://www.posttoday.com/social/general/665752,"Sun, 17 Oct 2021 21:45:00 +0700"
สั่งปิดตลาดชายแดนช่องจอมแหล่งแพร่โควิดใหม่พบแล้ว91ราย,สุรินทร์- คลัสเตอร์ใหญ่โผล่ตลาดการค้าชายแดนช่องจอมพบผู้ติดเชื้อโควิดกว่า 91 รายมีผู้เสี่ยงสัมพัสสูงจำนวนมาก ด้าน ผู้ว่าฯสั่งปิดตลาดเป็นการชั่วคราวเพื่อคัดกรองโรคแล้ว,https://www.posttoday.com/social/local/665751,"Sun, 17 Oct 2021 20:55:00 +0700"
"น้ำป่าโคราชท่วมพระนอนอายุ1,300 ปีใหญ่ที่สุดในประเทศไทย","นครราชสีมา-น้ำป่าไหลเข้าท่วมองค์พระนอนสมัยทวารวดีอายุ 1,300 ปีใหญ่ที่สุดในประเทศไทยเกือบมิดองค์พระ ขณะที่บ้านเรือนกว่า 160 หลังถูกน้ำท่วมสูงกว่า 1 เมตร",https://www.posttoday.com/social/local/665750,"Sun, 17 Oct 2021 18:55:00 +0700"
นศ.ธรรมศาสตร์ตั้งกลุ่มสร้างความเสมอภาคทางเพศดึงยูเอ็นเป็นที่ปรึกษา,นักศึกษาม.ธรรมศาสตร์ตั้งกลุ่มสร้างความเสมอภาคทางเพศ ดึงสหประชาชาติเป็นที่ปรึกษาหวังสร้างความเปลี่ยนแปลงให้เกิดขึ้น โดยเฉพาะเรื่องการคุกคามทางเพศ และความเสมอภาคทางเพศ,https://www.posttoday.com/social/general/665749,"Sun, 17 Oct 2021 18:30:00 +0700"
“เก้า-วี” เปิดมุมความรักแบบลึกซึ้ง! ได้เห็นมุมลับอีกมิติของทั้งคู่,“เก้า-วี” เปิดมุมความรักแบบลึกซึ้งครั้งแรก! ได้เห็นมุมลับอีกมิติของทั้งคู่,https://www.posttoday.com/ent/news/665739,"Sun, 17 Oct 2021 18:18:00 +0700"
"""เพื่อไทย""ติดเบรกห่วงไทยเร่งรีบเข้าCPTPPได้ไม่คุ้มเสีย",“จิราพร” ทักท้วง“ประยุทธ์”จะเข้า CPTPP ดูรอบคอบแล้วหรือยัง ห่วงเร่งรีบจะได้ไม่คุ้มเสีย ชี้อย่าให้เสียหายซ้ำรอยเหมืองทองอัครา,https://www.posttoday.com/politic/news/665748,"Sun, 17 Oct 2021 18:00:00 +0700"
คลัสเตอร์ตลาดในหัวหินน่าห่วง พบป่วยสะสมแล้ว81ราย,สถานการณ์โควิดในอ.หัวหินยังน่าห่วง คลัสเตอร์ในตลาดพบผู้ติดเชื้อสะสมทะลุ 80 ราย ขณะที่ภาพรวมทั้งจังหวัดประจวบฯพบติดเชื้อเพิ่ม 158 ราย,https://www.posttoday.com/social/local/665747,"Sun, 17 Oct 2021 17:52:00 +0700"
"""อลงกรณ์""ปลื้ม2โพลดังฟันธง""จุรินทร์""คะแนนดีขึ้นแท่นชิงนายกฯ","รองหัวหน้าพรรคประชาธิปัตย์ขอบคุณประชาชนลงคะแนนผ่านโพล""จุรินทร์""คะแนนอันดับ2ขึ้นแท่นชิงนายกฯ ชี้ผลโพลเป็นเสมือนกำลังใจแต่หนทางอีกไกล ต้องเร่งทำงานหนักสร้างศรัทธาต่อไป",https://www.posttoday.com/politic/news/665744,"Sun, 17 Oct 2021 17:44:00 +0700"
ดีไซน์ที่คาดไม่ถึง โคมกั้นโควิดบนโต๊ะดินเนอร์ของ Hoshinoya,นิวนอร์มอลที่ไม่นอร์มอล ดีไซน์นี้ออกมาแบบเพื่อตอบรับกับยุคแห่งการระบาดใหญ่และยอมรับกับการใช้ชีวิตตามปกติหลังการเปิดเมืองของญี่ปุ่น,https://www.posttoday.com/world/665743,"Sun, 17 Oct 2021 17:41:00 +0700"
